db_schema,table_name,column_name,data_type,description,combined_text,distinct_values
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,PLANT__C,TEXT,"The column ""PLANT__C"" likely represents the specific location or facility where a particular technology solution is manufactured or managed.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: PLANT__C
Data Type: TEXT
Description: The column ""PLANT__C"" likely represents the specific location or facility where a particular technology solution is manufactured or managed.
Distinct Values: 01, 06, 05","01, 06, 05"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,SALES_REP_FIRST_NAME,TEXT,"The column ""SALES_REP_FIRST_NAME"" likely represents the first name of a sales representative involved in the technology solutions sales process.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: SALES_REP_FIRST_NAME
Data Type: TEXT
Description: The column ""SALES_REP_FIRST_NAME"" likely represents the first name of a sales representative involved in the technology solutions sales process.
Distinct Values: Bryan, Carol, Sean, Denise","Bryan, Carol, Sean, Denise"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,MANUFACTURING_REP,TEXT,"The column ""MANUFACTURING_REP"" likely represents the individual or entity responsible for overseeing or managing the manufacturing processes or operations within the technology solutions company.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: MANUFACTURING_REP
Data Type: TEXT
Description: The column ""MANUFACTURING_REP"" likely represents the individual or entity responsible for overseeing or managing the manufacturing processes or operations within the technology solutions company.
Distinct Values: ANRO Associates, NEPTUNE ELECTRONICS COMPANY, INC, Intellimark Associates, ALLIED ENTERPRISES, INC","ANRO Associates, NEPTUNE ELECTRONICS COMPANY, INC, Intellimark Associates, ALLIED ENTERPRISES, INC"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,SALES_REP_TITLE,TEXT,"The column ""SALES_REP_TITLE"" likely represents the job title or designation of a sales representative within the organization.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: SALES_REP_TITLE
Data Type: TEXT
Description: The column ""SALES_REP_TITLE"" likely represents the job title or designation of a sales representative within the organization.",
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,SALES_ORDER,TEXT,"The ""SALES_ORDER"" column likely represents a unique identifier for each customer order placed for technology solutions offered by the company.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: SALES_ORDER
Data Type: TEXT
Description: The ""SALES_ORDER"" column likely represents a unique identifier for each customer order placed for technology solutions offered by the company.
Distinct Values: 0003680147, 0003750237, 0003764213, 0003764271","0003680147, 0003750237, 0003764213, 0003764271"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,REVENUE_DAY,DATE,"The column ""REVENUE_DAY"" likely represents the total revenue generated by the company on a specific day.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: REVENUE_DAY
Data Type: DATE
Description: The column ""REVENUE_DAY"" likely represents the total revenue generated by the company on a specific day.
Distinct Values: 2025-05-20, 2025-05-19, 2025-05-17, 2025-05-15","2025-05-20, 2025-05-19, 2025-05-17, 2025-05-15"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,UNIT_COST__C,FLOAT,"The column ""UNIT_COST__C"" likely represents the cost incurred for a single unit of a product or component within the technology solutions offered.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: UNIT_COST__C
Data Type: FLOAT
Description: The column ""UNIT_COST__C"" likely represents the cost incurred for a single unit of a product or component within the technology solutions offered.
Distinct Values: 43.7, 580.5, 295.76, 295.79","43.7, 580.5, 295.76, 295.79"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,MONTHLY_FLAG,TEXT,"The ""MONTHLY_FLAG"" column likely indicates whether a particular record or entry is relevant or applicable to a monthly reporting or processing period.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: MONTHLY_FLAG
Data Type: TEXT
Description: The ""MONTHLY_FLAG"" column likely indicates whether a particular record or entry is relevant or applicable to a monthly reporting or processing period.
Distinct Values: HISTORICAL",HISTORICAL
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,DAILY_FLAG,TEXT,"The column ""DAILY_FLAG"" likely indicates whether a particular record or entry is relevant or applicable to daily operations or activities.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: DAILY_FLAG
Data Type: TEXT
Description: The column ""DAILY_FLAG"" likely indicates whether a particular record or entry is relevant or applicable to daily operations or activities.
Distinct Values: HISTORICAL",HISTORICAL
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,REPORT_GENERATED_DATE,TIMESTAMP_LTZ,"The ""REPORT_GENERATED_DATE"" column likely represents the date on which a report was created or produced.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: REPORT_GENERATED_DATE
Data Type: TIMESTAMP_LTZ
Description: The ""REPORT_GENERATED_DATE"" column likely represents the date on which a report was created or produced.
Distinct Values: 2025-07-14 20:31:51.953000+00:00",2025-07-14 20:31:51.953000+00:00
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,COST_TO_COMPANY,FLOAT,"The ""COST_TO_COMPANY"" column likely represents the total financial expenditure incurred by the company for employing an individual, including salary, benefits, and other related costs.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: COST_TO_COMPANY
Data Type: FLOAT
Description: The ""COST_TO_COMPANY"" column likely represents the total financial expenditure incurred by the company for employing an individual, including salary, benefits, and other related costs.
Distinct Values: 305.9, 23220.0, 81629.76, 33128.48","305.9, 23220.0, 81629.76, 33128.48"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,WEEKLY_FLAG,TEXT,"The column ""WEEKLY_FLAG"" likely indicates whether a particular record or entry is associated with a weekly timeframe or schedule.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: WEEKLY_FLAG
Data Type: TEXT
Description: The column ""WEEKLY_FLAG"" likely indicates whether a particular record or entry is associated with a weekly timeframe or schedule.
Distinct Values: HISTORICAL",HISTORICAL
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,SM_PRODUCT_LINE__C,TEXT,"The column ""SM_PRODUCT_LINE__C"" likely represents the specific category or division of technology solutions, such as high-performance computing, memory solutions, or LED solutions, that a product belongs to.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: SM_PRODUCT_LINE__C
Data Type: TEXT
Description: The column ""SM_PRODUCT_LINE__C"" likely represents the specific category or division of technology solutions, such as high-performance computing, memory solutions, or LED solutions, that a product belongs to.
Distinct Values: DRAM, FLASH, CXL","DRAM, FLASH, CXL"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,PURCHASE_ORDER_ITEM,TEXT,"The column ""PURCHASE_ORDER_ITEM"" likely represents a specific line item or entry within a purchase order, detailing individual products or services being ordered.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: PURCHASE_ORDER_ITEM
Data Type: TEXT
Description: The column ""PURCHASE_ORDER_ITEM"" likely represents a specific line item or entry within a purchase order, detailing individual products or services being ordered.
Distinct Values: 000007, 000001, 000006, 000010","000007, 000001, 000006, 000010"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,SHIPPED_DATE,TIMESTAMP_NTZ,"The ""SHIPPED_DATE"" column likely represents the date on which a product or order was dispatched from the warehouse or facility to the customer or next destination.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: SHIPPED_DATE
Data Type: TIMESTAMP_NTZ
Description: The ""SHIPPED_DATE"" column likely represents the date on which a product or order was dispatched from the warehouse or facility to the customer or next destination.
Distinct Values: 2025-05-22 00:00:00, 2025-05-20 00:00:00, 2025-05-24 00:00:00, 2025-05-21 00:00:00","2025-05-22 00:00:00, 2025-05-20 00:00:00, 2025-05-24 00:00:00, 2025-05-21 00:00:00"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,MARGIN_PERCENTAGE,FLOAT,"The ""MARGIN_PERCENTAGE"" column likely represents the percentage difference between the cost and selling price of a product or service, indicating the profitability.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: MARGIN_PERCENTAGE
Data Type: FLOAT
Description: The ""MARGIN_PERCENTAGE"" column likely represents the percentage difference between the cost and selling price of a product or service, indicating the profitability.
Distinct Values: 5.000000000000007, 15.255474452554745, 56.1837037037037, 56.179259259259254","5.000000000000007, 15.255474452554745, 56.1837037037037, 56.179259259259254"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,SALES_ORDER_DATE,TIMESTAMP_NTZ,"The column ""SALES_ORDER_DATE"" likely represents the date on which a sales order was placed or recorded.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: SALES_ORDER_DATE
Data Type: TIMESTAMP_NTZ
Description: The column ""SALES_ORDER_DATE"" likely represents the date on which a sales order was placed or recorded.
Distinct Values: 2025-05-20 00:00:00, 2025-05-19 00:00:00, 2025-05-17 00:00:00, 2025-05-15 00:00:00","2025-05-20 00:00:00, 2025-05-19 00:00:00, 2025-05-17 00:00:00, 2025-05-15 00:00:00"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,SALES_REP_EMAIL,TEXT,"The column ""SALES_REP_EMAIL"" likely represents the email address of the sales representative responsible for managing client accounts or sales activities.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: SALES_REP_EMAIL
Data Type: TEXT
Description: The column ""SALES_REP_EMAIL"" likely represents the email address of the sales representative responsible for managing client accounts or sales activities.
Distinct Values: bryan.heinze@smartm.com, carol.cunningham@smartm.com, sean.cronin@smartm.com, denise.chryss@smartm.com","bryan.heinze@smartm.com, carol.cunningham@smartm.com, sean.cronin@smartm.com, denise.chryss@smartm.com"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,REVENUE_DAY_OF_WEEK,NUMBER,"The column ""REVENUE_DAY_OF_WEEK"" likely represents the specific day of the week on which revenue was generated or recorded.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: REVENUE_DAY_OF_WEEK
Data Type: NUMBER
Description: The column ""REVENUE_DAY_OF_WEEK"" likely represents the specific day of the week on which revenue was generated or recorded.
Distinct Values: 2, 1, 6, 4","2, 1, 6, 4"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,SHIP_TO_NAME,TEXT,"The ""SHIP_TO_NAME"" column likely represents the name of the recipient or destination entity to which products or solutions are being delivered.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: SHIP_TO_NAME
Data Type: TEXT
Description: The ""SHIP_TO_NAME"" column likely represents the name of the recipient or destination entity to which products or solutions are being delivered.
Distinct Values: Verigon, AIS North America, Foxjua, Dell Products Poland Sp. Z o.o.","Verigon, AIS North America, Foxjua, Dell Products Poland Sp. Z o.o."
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,BUSINESS_UNIT__C,TEXT,"The column ""BUSINESS_UNIT__C"" likely represents the specific division or segment within the organization responsible for a particular set of technology solutions or services.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: BUSINESS_UNIT__C
Data Type: TEXT
Description: The column ""BUSINESS_UNIT__C"" likely represents the specific division or segment within the organization responsible for a particular set of technology solutions or services.
Distinct Values: MemCo",MemCo
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,QUANTITY,FLOAT,"The ""QUANTITY"" column likely represents the number of units of a product or component available, ordered, or used in a transaction or inventory.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: QUANTITY
Data Type: FLOAT
Description: The ""QUANTITY"" column likely represents the number of units of a product or component available, ordered, or used in a transaction or inventory.
Distinct Values: 7.0, 40.0, 276.0, 112.0","7.0, 40.0, 276.0, 112.0"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,YEAR_MONTH,TEXT,"The column ""YEAR_MONTH"" likely represents a specific month and year, formatted to indicate the time period associated with a particular record or event.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: YEAR_MONTH
Data Type: TEXT
Description: The column ""YEAR_MONTH"" likely represents a specific month and year, formatted to indicate the time period associated with a particular record or event.
Distinct Values: 2025-05",2025-05
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,PURCHASE_ORDER,TEXT,"The ""PURCHASE_ORDER"" column likely represents a unique identifier or reference number assigned to a specific order placed for purchasing goods or services.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: PURCHASE_ORDER
Data Type: TEXT
Description: The ""PURCHASE_ORDER"" column likely represents a unique identifier or reference number assigned to a specific order placed for purchasing goods or services.
Distinct Values: 233122, 18100286314, 703700001191921, 703600001656836","233122, 18100286314, 703700001191921, 703600001656836"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,DW_UPDATED_DATE,TIMESTAMP_LTZ,"The ""DW_UPDATED_DATE"" column likely represents the date on which the data warehouse record was last updated.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: DW_UPDATED_DATE
Data Type: TIMESTAMP_LTZ
Description: The ""DW_UPDATED_DATE"" column likely represents the date on which the data warehouse record was last updated.
Distinct Values: 2025-07-14 17:42:45.926000+00:00",2025-07-14 17:42:45.926000+00:00
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,RECORD_CREATED_DATE,TIMESTAMP_NTZ,"The column ""RECORD_CREATED_DATE"" likely represents the date on which a particular record was initially created in the system.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: RECORD_CREATED_DATE
Data Type: TIMESTAMP_NTZ
Description: The column ""RECORD_CREATED_DATE"" likely represents the date on which a particular record was initially created in the system.
Distinct Values: 2025-05-20 00:00:00, 2025-05-19 00:00:00, 2025-05-17 00:00:00, 2025-05-15 00:00:00","2025-05-20 00:00:00, 2025-05-19 00:00:00, 2025-05-17 00:00:00, 2025-05-15 00:00:00"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,REVENUE_REALIZATION,TEXT,"The column ""REVENUE_REALIZATION"" likely represents the amount of revenue that has been recognized or earned by the company within a specific period.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: REVENUE_REALIZATION
Data Type: TEXT
Description: The column ""REVENUE_REALIZATION"" likely represents the amount of revenue that has been recognized or earned by the company within a specific period.
Distinct Values: REALIZED",REALIZED
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,SALES_ORDER_LINE,TEXT,"The column ""SALES_ORDER_LINE"" likely represents the individual line items or entries within a sales order, detailing specific products or services being sold.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: SALES_ORDER_LINE
Data Type: TEXT
Description: The column ""SALES_ORDER_LINE"" likely represents the individual line items or entries within a sales order, detailing specific products or services being sold.
Distinct Values: 000090, 000020, 000010, 000110","000090, 000020, 000010, 000110"
